3,0.0446
4,0.0816
5,0.2527
6,0.6231
7,0.3968
8,0.0665
9,0.4765
10,0.1499
11,0.1056
12,0.0401
13,0.0404
14,0.0134
15,0.0364
16,0.2346
17,0.1561
18,0.0223
19,0.0795
20,0.0663
21,0.1728
22,0.4002
23,1.2906
24,0.7726
25,0.0316
26,0.0269
27,0.0318
28,0.0443
29,0.4445
30,0.2423
31,0.0215
32,0.2019
33,0.2069
