517,14,1,28,0
518,31,1,62,0
520,105,1,407,0
521,1471,1,0,0
522,1164,1,0,0
523,77,1,0,0
524,32,1,0,0
525,1950,1,1950,1317
526,2362,1,2362,1344
527,457,1,457,334
528,138,1,138,77
529,1794,1,3588,1184
530,1082,1,2164,691
531,340,1,680,400
532,294,1,882,218
533,464,1,1564,236
536,11,1,0,0
539,13,1,13,13
540,59,1,59,42
541,113,1,113,97
542,49,1,98,49
543,113,1,226,190
544,125,1,250,125
545,12,1,36,12
546,146,1,462,108
552,37,1,37,0
557,133,1,266,149
558,35,1,105,52
559,124,1,384,119
565,52,1,52,15
569,63,1,126,63
570,50,1,100,14
571,37,1,111,59
572,76,1,265,56
573,945,1,0,0
574,1164,1,0,0
575,13,1,0,0
576,14,1,0,0
577,1652,1,1652,1279
578,2004,1,2004,1424
579,175,1,175,135
580,13,1,13,13
581,3048,1,6096,3846
582,554,1,1108,568
583,246,1,492,333
584,420,1,1260,594
585,530,1,2074,884
591,28,1,28,28
592,15,1,15,15
593,29,1,29,29
594,16,1,32,16
596,105,1,210,144
597,86,1,258,156
598,177,1,668,391
607,14,1,28,14
608,7,1,14,7
610,13,1,39,13
611,44,1,198,72
624,85,1,278,140
1,2482,2,0,0
2,405,2,0,0
3,120,2,0,0
5,17982,2,17982,301
6,2488,2,2488,0
7,396,2,396,0
8,112,2,112,0
9,4757,2,9514,20
10,449,2,898,0
11,83,2,166,0
12,469,2,1407,0
13,334,2,1236,0
14,816,2,0,0
15,254,2,0,0
18,6431,2,6431,47
19,2296,2,2296,19
20,169,2,169,0
22,3870,2,7740,15
23,250,2,500,0
25,260,2,780,0
26,45,2,157,0
27,835,2,0,0
28,186,2,0,0
31,5086,2,5086,0
32,3738,2,3738,116
33,324,2,324,0
34,28,2,28,0
35,3424,2,6848,30
36,239,2,478,0
37,100,2,200,0
38,349,2,1047,0
39,50,2,176,0
40,803,2,0,0
41,354,2,0,0
43,17,2,0,0
44,5447,2,5447,0
45,3019,2,3019,41
46,262,2,262,0
48,2642,2,5284,0
49,413,2,826,0
50,128,2,256,0
51,170,2,510,0
52,31,2,124,0
53,40,2,0,0
54,20,2,0,0
55,56,2,0,0
57,21427,2,21427,21147
58,1726,2,1726,1651
59,89,2,89,89
60,64,2,64,29
61,12243,2,24486,6845
62,803,2,1606,471
63,200,2,400,135
64,1645,2,4935,414
65,592,2,2290,87
67,21,2,0,0
70,3442,2,3442,3200
71,1602,2,1602,1373
72,124,2,124,124
74,7778,2,15556,4431
75,676,2,1352,387
76,140,2,280,24
77,621,2,1863,124
78,393,2,1392,74
79,12,2,0,0
80,13,2,0,0
83,2562,2,2562,2350
84,2535,2,2535,2302
85,139,2,139,139
86,31,2,31,31
87,6603,2,13206,4189
88,550,2,1100,126
89,143,2,286,140
90,378,2,1134,100
91,247,2,911,67
96,1413,2,1413,1068
97,2245,2,2245,2030
98,22,2,22,22
99,42,2,42,13
100,3957,2,7914,2391
101,880,2,1760,372
102,121,2,242,42
103,280,2,840,77
104,277,2,1037,0
105,14,2,0,0
109,10473,2,10473,10413
110,792,2,792,729
111,163,2,163,134
113,17062,2,34124,24852
114,524,2,1048,423
115,169,2,338,184
116,1946,2,5838,1844
117,1098,2,4401,777
118,15,2,0,0
122,1182,2,1182,1161
123,847,2,847,847
124,28,2,28,28
126,8715,2,17430,11554
127,364,2,728,513
128,113,2,226,135
129,662,2,1986,621
130,525,2,1902,223
135,595,2,595,595
136,906,2,906,906
137,30,2,30,30
138,5,2,5,5
139,9140,2,18280,12103
140,737,2,1474,1169
141,133,2,266,133
142,530,2,1590,627
143,925,2,3436,578
144,16,2,0,0
148,166,2,166,166
149,1086,2,1086,1065
150,20,2,20,0
152,4594,2,9188,5656
153,389,2,778,405
154,182,2,364,254
155,229,2,687,301
156,579,2,2391,464
161,1634,2,1634,1634
162,195,2,195,195
163,71,2,71,71
165,12565,2,25130,23270
166,279,2,558,544
167,122,2,244,205
168,1094,2,3282,2520
169,1368,2,6095,3022
174,46,2,46,46
175,238,2,238,238
176,41,2,41,41
177,60,2,60,60
178,6991,2,13982,12550
179,121,2,242,180
180,127,2,254,254
181,445,2,1335,933
182,753,2,3258,1565
187,30,2,30,30
188,449,2,449,449
189,16,2,16,16
191,7477,2,14954,12486
192,301,2,602,442
193,179,2,358,342
194,363,2,1089,681
195,530,2,2093,1014
200,72,2,72,72
201,545,2,545,545
202,58,2,58,58
203,32,2,32,32
204,1872,2,3744,3134
205,249,2,498,461
206,47,2,94,62
207,89,2,267,165
208,245,2,999,484
209,15881,2,0,0
210,4435,2,0,0
211,581,2,0,0
212,233,2,0,0
213,44527,2,44527,815
214,10254,2,10254,174
215,2247,2,2247,0
216,392,2,392,0
217,10891,2,21782,52
218,2934,2,5868,34
219,875,2,1750,14
220,1356,2,4068,0
221,808,2,2610,0
222,1458,2,0,0
223,912,2,0,0
224,386,2,0,0
225,89,2,0,0
226,4580,2,4580,23
227,3962,2,3962,70
228,1463,2,1463,0
229,532,2,532,0
230,3677,2,7354,35
231,1727,2,3454,24
232,577,2,1154,0
233,567,2,1701,0
234,679,2,2221,0
235,816,2,0,0
236,499,2,0,0
237,72,2,0,0
238,22,2,0,0
239,2801,2,2801,17
240,3151,2,3151,21
241,654,2,654,0
242,158,2,158,0
243,2878,2,5756,0
244,920,2,1840,0
245,424,2,848,0
246,321,2,963,0
247,262,2,896,0
248,474,2,0,0
249,504,2,0,0
250,96,2,0,0
251,15,2,0,0
252,1956,2,1956,20
253,3697,2,3697,109
254,601,2,601,0
255,165,2,165,0
256,1729,2,3458,17
257,535,2,1070,0
258,208,2,416,0
259,378,2,1134,0
260,513,2,1772,0
261,2212,2,0,0
262,1150,2,0,0
263,281,2,0,0
264,60,2,0,0
265,53316,2,53316,46733
266,13619,2,13619,8656
267,2619,2,2619,1796
268,377,2,377,213
269,28504,2,57008,16227
270,5812,2,11624,3368
271,1773,2,3546,824
272,5799,2,17397,2489
273,4906,2,17087,1417
274,42,2,0,0
275,211,2,0,0
276,3,2,0,0
277,25,2,0,0
278,5362,2,5362,5017
279,2913,2,2913,2455
280,1407,2,1407,978
281,413,2,413,304
282,7913,2,15826,4958
283,3672,2,7344,2318
284,1489,2,2978,770
285,2910,2,8730,1252
286,2674,2,9689,917
287,38,2,0,0
288,77,2,0,0
289,52,2,0,0
290,16,2,0,0
291,2331,2,2331,2153
292,3966,2,3966,3455
293,596,2,596,487
294,138,2,138,48
295,7494,2,14988,4907
296,2219,2,4438,1112
297,606,2,1212,174
298,1885,2,5655,607
299,1325,2,4747,424
300,91,2,0,0
301,93,2,0,0
304,791,2,791,695
305,2550,2,2550,2121
306,359,2,359,273
307,78,2,78,78
308,4231,2,8462,2349
309,1352,2,2704,959
310,374,2,748,187
311,1193,2,3579,643
312,1150,2,3972,178
313,527,2,0,0
314,518,2,0,0
315,68,2,0,0
316,19,2,0,0
317,35629,2,35629,34196
318,11508,2,11508,9592
319,1375,2,1375,1076
320,398,2,398,331
321,43908,2,87816,55235
322,9280,2,18560,10103
323,2090,2,4180,2012
324,14319,2,42957,15789
325,12206,2,45321,12374
326,44,2,0,0
330,3306,2,3306,3217
331,2489,2,2489,2429
332,902,2,902,876
333,106,2,106,88
334,11852,2,23704,15517
335,5105,2,10210,6039
336,1221,2,2442,1333
337,5163,2,15489,6313
338,5872,2,21605,5590
339,22,2,0,0
340,35,2,0,0
343,1637,2,1637,1543
344,3658,2,3658,3637
345,469,2,469,436
346,262,2,262,247
347,14392,2,28784,18359
348,2272,2,4544,2579
349,540,2,1080,698
350,2804,2,8412,3299
351,2941,2,10888,2958
352,13,2,0,0
356,434,2,434,425
357,2505,2,2505,2418
358,304,2,304,255
359,35,2,35,0
360,6818,2,13636,8141
361,1470,2,2940,2080
362,440,2,880,376
363,902,2,2706,1093
364,1960,2,7614,1710
365,392,2,0,0
366,414,2,0,0
367,65,2,0,0
369,14079,2,14079,13304
370,7150,2,7150,6329
371,1263,2,1263,1165
372,154,2,154,154
373,56461,2,112922,92810
374,9081,2,18162,13631
375,2645,2,5290,4012
376,25101,2,75303,45336
377,26684,2,104330,51690
379,72,2,0,0
380,3,2,0,0
382,869,2,869,858
383,2167,2,2167,2118
384,606,2,606,588
385,87,2,87,87
386,16890,2,33780,28459
387,6144,2,12288,9645
388,1086,2,2172,1586
389,7479,2,22437,13125
390,8383,2,32776,14308
391,48,2,0,0
393,28,2,0,0
395,904,2,904,904
396,4641,2,4641,4598
397,517,2,517,517
398,20,2,20,20
399,25487,2,50974,42189
400,2907,2,5814,4357
401,608,2,1216,876
402,3981,2,11943,6891
403,3227,2,13127,5759
404,17,2,0,0
408,154,2,154,126
409,4790,2,4790,4748
410,308,2,308,308
411,13,2,13,13
412,11702,2,23404,17978
413,923,2,1846,1186
414,445,2,890,601
415,1591,2,4773,2467
416,2379,2,10347,4347
417,76694,2,0,0
418,19423,2,0,0
419,942,2,0,0
420,199,2,0,0
421,17121,2,17121,29
422,8670,2,8670,34
423,1073,2,1073,0
424,243,2,243,0
425,2539,2,5078,0
426,800,2,1600,0
427,241,2,482,0
428,55,2,165,0
429,217,2,700,0
430,155,2,0,0
431,326,2,0,0
432,60,2,0,0
433,72,2,0,0
434,160,2,160,0
435,478,2,478,0
436,133,2,133,0
437,179,2,179,0
438,139,2,278,0
439,163,2,326,0
440,89,2,178,0
441,13,2,39,0
442,3,2,9,0
443,44,2,0,0
444,177,2,0,0
445,30,2,0,0
447,20,2,20,0
448,148,2,148,0
449,112,2,112,0
450,9,2,9,0
452,24,2,48,0
453,116,2,232,0
454,22,2,66,0
455,46,2,138,0
456,163,2,0,0
457,13,2,0,0
458,51,2,0,0
460,13,2,13,0
461,41,2,41,0
462,8,2,8,0
463,10,2,10,0
464,57,2,114,0
465,32,2,64,0
466,23,2,46,0
468,16,2,48,0
469,20343,2,0,0
470,21611,2,0,0
471,824,2,0,0
472,136,2,0,0
473,12453,2,12453,3212
474,15676,2,15676,2595
475,3157,2,3157,383
476,529,2,529,56
477,6920,2,13840,1266
478,1686,2,3372,194
479,528,2,1056,55
480,692,2,2076,176
481,710,2,2459,94
482,36,2,0,0
483,61,2,0,0
484,15,2,0,0
485,17,2,0,0
486,68,2,68,53
487,341,2,341,130
488,378,2,378,78
489,88,2,88,16
490,251,2,502,24
491,304,2,608,25
492,176,2,352,27
493,92,2,276,0
494,320,2,976,0
496,34,2,0,0
497,13,2,0,0
498,27,2,0,0
499,45,2,45,45
500,84,2,84,0
501,206,2,206,90
502,57,2,57,0
503,21,2,42,0
504,88,2,176,19
505,77,2,154,0
506,37,2,111,0
507,53,2,212,21
508,16,2,0,0
509,32,2,0,0
510,10,2,0,0
511,28,2,0,0
513,129,2,129,0
514,27,2,27,0
515,23,2,23,0
516,51,2,102,0
517,28,2,56,0
518,162,2,324,0
519,29,2,87,0
520,33,2,119,0
521,4771,2,0,0
522,9493,2,0,0
523,383,2,0,0
524,60,2,0,0
525,5234,2,5234,3194
526,13112,2,13112,7364
527,2427,2,2427,1393
528,458,2,458,249
529,9540,2,19080,6414
530,2946,2,5892,1963
531,1056,2,2112,660
532,1837,2,5511,1274
533,1216,2,4209,775
534,20,2,0,0
535,22,2,0,0
539,139,2,139,94
540,168,2,168,102
541,70,2,70,55
542,81,2,162,81
543,411,2,822,281
544,403,2,806,195
545,218,2,654,203
546,451,2,1644,285
548,46,2,0,0
552,36,2,36,36
553,51,2,51,37
554,15,2,15,0
555,77,2,154,78
556,294,2,588,170
557,78,2,156,52
558,53,2,159,53
559,237,2,838,132
565,2,2,2,2
566,43,2,43,43
567,32,2,32,0
569,112,2,224,113
570,156,2,312,145
571,19,2,57,0
572,109,2,436,0
573,3870,2,0,0
574,5538,2,0,0
575,189,2,0,0
576,16,2,0,0
577,2614,2,2614,1777
578,8616,2,8616,5627
579,1641,2,1641,1200
580,110,2,110,75
581,10387,2,20774,12497
582,2397,2,4794,3092
583,587,2,1174,778
584,2438,2,7314,3440
585,2432,2,9302,4531
590,14,2,14,0
591,70,2,70,70
592,74,2,74,74
594,188,2,376,225
595,137,2,274,223
596,130,2,260,139
597,289,2,867,522
598,825,2,3146,1306
600,34,2,0,0
604,11,2,11,11
605,16,2,16,16
606,83,2,83,83
607,48,2,96,48
608,213,2,426,322
609,16,2,32,0
610,99,2,297,155
611,268,2,894,429
621,35,2,70,45
622,22,2,44,44
623,50,2,150,50
624,158,2,599,306
1,605,3,0,0
5,7244,3,7244,39
6,321,3,321,9
7,16,3,16,0
9,2436,3,4872,0
10,107,3,214,0
12,259,3,777,0
13,115,3,460,0
14,287,3,0,0
18,2397,3,2397,0
19,917,3,917,0
22,1456,3,2912,0
23,89,3,178,0
25,40,3,120,0
27,118,3,0,0
28,6,3,0,0
31,1903,3,1903,15
32,705,3,705,0
33,68,3,68,0
35,1694,3,3388,106
36,50,3,100,0
37,60,3,120,0
38,38,3,114,0
40,329,3,0,0
44,1849,3,1849,0
45,849,3,849,17
46,46,3,46,0
48,1311,3,2622,0
49,105,3,210,0
50,18,3,36,0
51,61,3,183,0
52,26,3,78,0
57,12208,3,12208,12118
58,585,3,585,568
61,5325,3,10650,3504
62,118,3,236,49
64,520,3,1560,84
65,139,3,532,67
70,1732,3,1732,1522
71,541,3,541,487
74,4285,3,8570,2542
75,163,3,326,36
76,22,3,44,22
77,290,3,870,117
78,85,3,324,14
83,1319,3,1319,1110
84,1114,3,1114,1075
86,21,3,21,0
87,3922,3,7844,2089
88,272,3,544,124
89,9,3,18,0
90,169,3,507,30
91,168,3,523,26
96,348,3,348,286
97,737,3,737,594
98,102,3,102,57
100,2450,3,4900,1562
101,94,3,188,39
103,260,3,780,105
104,250,3,997,0
109,6135,3,6135,6109
110,578,3,578,578
111,51,3,51,51
112,44,3,44,0
113,12205,3,24410,18660
114,265,3,530,422
115,106,3,212,106
116,688,3,2064,692
117,405,3,1757,273
122,258,3,258,258
123,678,3,678,678
125,13,3,13,13
126,5986,3,11972,8146
127,118,3,236,139
128,39,3,78,39
129,492,3,1476,594
130,288,3,1010,231
135,136,3,136,136
136,1018,3,1018,1018
139,5992,3,11984,7326
140,302,3,604,323
141,155,3,310,233
142,378,3,1134,336
143,386,3,1405,315
148,260,3,260,243
149,392,3,392,392
152,2726,3,5452,3289
153,107,3,214,178
154,136,3,272,174
155,128,3,384,168
156,132,3,543,108
161,1336,3,1336,1322
162,83,3,83,83
165,10926,3,21852,20683
166,181,3,362,282
167,19,3,38,38
168,1038,3,3114,2455
169,398,3,1587,981
174,45,3,45,31
175,177,3,177,177
178,6144,3,12288,10985
179,74,3,148,109
180,15,3,30,30
181,237,3,711,407
182,344,3,1361,753
187,120,3,120,103
188,567,3,567,567
189,61,3,61,61
191,5774,3,11548,9691
192,225,3,450,432
193,92,3,184,130
194,334,3,1002,631
195,312,3,1245,654
201,397,3,397,397
204,2002,3,4004,3242
205,36,3,72,59
206,12,3,24,12
207,158,3,474,315
208,58,3,225,137
209,5579,3,0,0
210,1525,3,0,0
211,96,3,0,0
213,16825,3,16825,389
214,3070,3,3070,0
215,390,3,390,0
216,217,3,217,0
217,3721,3,7442,16
218,632,3,1264,0
219,144,3,288,0
220,451,3,1353,27
221,278,3,894,0
222,312,3,0,0
223,156,3,0,0
224,27,3,0,0
226,1898,3,1898,0
227,952,3,952,32
228,282,3,282,0
229,62,3,62,0
230,1264,3,2528,19
231,499,3,998,0
232,190,3,380,0
233,283,3,849,0
234,121,3,421,0
235,122,3,0,0
236,95,3,0,0
237,88,3,0,0
239,1308,3,1308,88
240,997,3,997,0
241,138,3,138,0
242,136,3,136,78
243,1309,3,2618,0
244,195,3,390,0
245,35,3,70,0
246,79,3,237,0
247,203,3,676,0
248,93,3,0,0
249,103,3,0,0
251,10,3,0,0
252,698,3,698,0
253,1359,3,1359,0
254,136,3,136,0
255,23,3,23,0
256,843,3,1686,0
257,194,3,388,0
258,63,3,126,0
259,59,3,177,0
260,19,3,57,0
261,672,3,0,0
262,553,3,0,0
263,66,3,0,0
264,26,3,0,0
265,23760,3,23760,21311
266,4959,3,4959,2468
267,835,3,835,416
268,79,3,79,79
269,12724,3,25448,7043
270,2071,3,4142,1153
271,414,3,828,265
272,2514,3,7542,1262
273,1578,3,5699,499
275,35,3,0,0
278,2485,3,2485,2121
279,1091,3,1091,784
280,308,3,308,240
281,89,3,89,72
282,4406,3,8812,3207
283,1572,3,3144,932
284,361,3,722,301
285,1591,3,4773,927
286,1253,3,4285,441
288,21,3,0,0
291,1247,3,1247,895
292,1467,3,1467,1256
293,203,3,203,155
295,3708,3,7416,2292
296,621,3,1242,529
297,66,3,132,40
298,637,3,1911,251
299,623,3,1963,383
302,87,3,0,0
304,338,3,338,272
305,1015,3,1015,960
306,101,3,101,50
307,26,3,26,0
308,2354,3,4708,1414
309,300,3,600,238
310,177,3,354,84
311,436,3,1308,162
312,258,3,957,70
313,224,3,0,0
314,305,3,0,0
317,19843,3,19843,19147
318,4658,3,4658,4143
319,890,3,890,732
320,116,3,116,75
321,22858,3,45716,27199
322,3749,3,7498,4040
323,688,3,1376,603
324,7701,3,23103,8998
325,4897,3,18049,5162
326,6,3,0,0
327,30,3,0,0
328,21,3,0,0
330,1291,3,1291,1239
331,1452,3,1452,1366
332,458,3,458,395
333,122,3,122,122
334,6039,3,12078,7647
335,2098,3,4196,2521
336,230,3,460,264
337,3609,3,10827,4157
338,2567,3,9411,2800
339,11,3,0,0
340,49,3,0,0
343,1059,3,1059,989
344,2851,3,2851,2771
345,223,3,223,223
346,43,3,43,43
347,8567,3,17134,10367
348,1138,3,2276,1333
349,144,3,288,114
350,1587,3,4761,1930
351,990,3,3709,908
353,19,3,0,0
356,205,3,205,143
357,1811,3,1811,1811
358,162,3,162,143
359,48,3,48,48
360,4512,3,9024,5293
361,452,3,904,581
362,139,3,278,170
363,918,3,2754,1007
364,707,3,2573,766
365,283,3,0,0
366,505,3,0,0
367,11,3,0,0
369,9347,3,9347,9003
370,5207,3,5207,4548
371,964,3,964,857
372,187,3,187,187
373,39455,3,78910,63819
374,5492,3,10984,8028
375,981,3,1962,1450
376,16300,3,48900,28685
377,15383,3,59890,27013
379,6,3,0,0
380,31,3,0,0
382,533,3,533,515
383,1499,3,1499,1465
384,699,3,699,683
385,134,3,134,134
386,12851,3,25702,21550
387,3755,3,7510,5806
388,457,3,914,629
389,6226,3,18678,10513
390,5536,3,21128,10058
395,811,3,811,797
396,4651,3,4651,4641
397,458,3,458,427
398,6,3,6,6
399,20869,3,41738,33890
400,1927,3,3854,2913
401,307,3,614,565
402,2188,3,6564,3421
403,2076,3,8185,3460
408,114,3,114,114
409,4235,3,4235,4214
410,294,3,294,294
412,8793,3,17586,13382
413,710,3,1420,890
414,123,3,246,155
415,850,3,2550,1260
416,1048,3,4281,1763
417,23415,3,0,0
418,5704,3,0,0
419,128,3,0,0
420,33,3,0,0
421,5649,3,5649,0
422,3240,3,3240,0
423,242,3,242,0
424,33,3,33,0
425,894,3,1788,0
426,210,3,420,0
428,43,3,129,0
429,11,3,33,0
430,69,3,0,0
431,31,3,0,0
434,48,3,48,0
435,80,3,80,0
436,4,3,4,0
437,6,3,6,0
439,24,3,48,0
442,26,3,104,0
443,38,3,0,0
444,24,3,0,0
448,39,3,39,0
449,22,3,22,0
451,29,3,58,0
457,21,3,0,0
466,55,3,110,0
468,51,3,153,0
469,6232,3,0,0
470,8184,3,0,0
471,262,3,0,0
