1,17031,"COOK","IL",3525,4,1,1,1,0.062503,1
2,17031,"COOK","IL",3525,3,1,1,1,0.064079,1
3,17031,"COOK","IL",3525,11,1,1,1,0.063109,1
4,17031,"COOK","IL",3525,10,1,1,1,0.064222,1
5,17031,"COOK","IL",3525,2,1,1,1,0.062785,1
6,17031,"COOK","IL",3524,1,1,1,1,0.063324,1
7,17031,"COOK","IL",3525,9,1,1,1,0.063366,1
8,17031,"COOK","IL",3524,8,1,1,1,0.064217,1
9,17031,"COOK","IL",3525,17,1,1,1,0.063604,1
10,17031,"COOK","IL",3525,16,1,1,1,0.063722,1
11,17031,"COOK","IL",3525,23,1,1,1,0.063328,1
12,17031,"COOK","IL",3525,22,1,1,1,0.063165,1
13,17031,"COOK","IL",3524,15,1,1,1,0.063635,1
14,17031,"COOK","IL",3524,14,1,1,1,0.064009,1
15,17031,"COOK","IL",3524,21,1,1,1,0.06329,1
16,17031,"COOK","IL",3524,20,1,1,1,0.062663,1
17,17031,"COOK","IL",3525,7,1,1,1,0.250225,1
18,17031,"COOK","IL",3525,6,1,1,1,0.06384,1
19,17031,"COOK","IL",3525,5,1,1,1,0.063458,1
20,17031,"COOK","IL",3525,13,1,1,1,0.062441,1
21,17031,"COOK","IL",3525,12,1,1,1,0.062648,1
22,17031,"COOK","IL",3525,19,1,1,1,0.113942,1
23,17031,"COOK","IL",3525,25,1,1,1,0.094318,1
24,17031,"COOK","IL",3525,19,1,1,1,0.062821,1
25,17031,"COOK","IL",3525,18,1,1,1,0.063423,1
26,17031,"COOK","IL",3525,25,1,1,1,0.062604,1
27,17031,"COOK","IL",3525,24,1,1,1,0.063154,1
28,17031,"COOK","IL",3525,7,1,1,1,0.280301,1
29,17031,"COOK","IL",3525,31,1,1,1,0.104242,1
30,17031,"COOK","IL",3525,31,1,1,1,0.126256,1
31,17031,"COOK","IL",3525,30,1,1,1,0.064096,1
32,17031,"COOK","IL",3525,36,1,1,1,0.062407,1
33,17031,"COOK","IL",3525,42,1,1,1,0.122979,1
34,17031,"COOK","IL",3525,42,1,1,1,0.127387,1
35,17031,"COOK","IL",3525,41,1,1,1,0.066166,1
36,17031,"COOK","IL",3525,47,1,1,1,0.059831,1
37,17031,"COOK","IL",3525,29,1,1,1,0.064464,1
38,17031,"COOK","IL",3525,28,1,1,1,0.064272,1
39,17031,"COOK","IL",3525,35,1,1,1,0.062376,1
40,17031,"COOK","IL",3525,34,1,1,1,0.062976,1
41,17031,"COOK","IL",3524,27,1,1,1,0.064263,1
42,17031,"COOK","IL",3524,26,1,1,1,0.064475,1
43,17031,"COOK","IL",3524,33,1,1,1,0.062287,1
44,17031,"COOK","IL",3524,32,1,1,1,0.063403,1
45,17031,"COOK","IL",3525,40,1,1,1,0.065471,1
46,17031,"COOK","IL",3525,39,1,1,1,0.066869,1
47,17031,"COOK","IL",3525,46,1,1,1,0.059377,1
48,17031,"COOK","IL",3525,45,1,1,1,0.06155,1
49,17031,"COOK","IL",3524,38,1,1,1,0.06533,1
50,17031,"COOK","IL",3524,37,1,1,1,0.067757,1
51,17031,"COOK","IL",3524,44,1,1,1,0.058784,1
52,17031,"COOK","IL",3524,43,1,1,1,0.061739,1
53,17031,"COOK","IL",3525,52,1,0,1,0.161606,1
54,17031,"COOK","IL",3525,57,1,0,1,0.294269,1
55,17031,"COOK","IL",3525,51,1,0,1,0.25359,1
56,17031,"COOK","IL",3525,50,1,0,1,0.252613,1
57,17031,"COOK","IL",3525,56,1,0,1,0.25149,1
58,17031,"COOK","IL",3525,55,1,0,1,0.251508,1
59,17031,"COOK","IL",3525,49,1,0,1,0.251024,1
60,17031,"COOK","IL",3524,48,1,0,1,0.250738,1
61,17031,"COOK","IL",3524,54,1,0,1,0.250357,1
62,17031,"COOK","IL",3524,53,1,0,1,0.250356,1
63,17031,"COOK","IL",3524,59,1,0,1,0.252495,1
64,17031,"COOK","IL",3524,58,1,0,1,0.252895,1
65,17031,"COOK","IL",3524,61,1,0,1,0.252353,1
66,17031,"COOK","IL",3524,60,1,0,1,0.252737,1
67,17031,"COOK","IL",3524,63,1,0,1,0.253639,1
68,17031,"COOK","IL",3524,62,1,0,1,0.253464,1
69,17031,"COOK","IL",3524,65,1,0,1,0.253775,1
70,17031,"COOK","IL",3524,64,1,0,1,0.253569,1
71,17031,"COOK","IL",3524,67,1,0,1,0.251412,1
72,17031,"COOK","IL",3524,66,1,0,1,0.251555,1
73,17031,"COOK","IL",3524,73,1,0,1,0.252006,1
74,17031,"COOK","IL",3524,72,1,0,1,0.252122,1
75,17031,"COOK","IL",3525,69,1,0,1,0.25079,1
76,17031,"COOK","IL",3524,68,1,0,1,0.250555,1
77,17031,"COOK","IL",3526,75,1,0,1,0.25069,1
78,17031,"COOK","IL",3524,74,1,0,1,0.250483,1
79,17031,"COOK","IL",3525,71,1,0,1,0.2525,1
80,17031,"COOK","IL",3525,70,1,0,1,0.251933,1
81,17031,"COOK","IL",3525,77,1,0,1,0.252443,1
82,17031,"COOK","IL",3525,76,1,0,1,0.251872,1
83,17031,"COOK","IL",3525,71,1,0,1,0.106655,1
84,17031,"COOK","IL",3525,77,1,0,1,0.089916,1
85,17031,"COOK","IL",3524,91,1,0,1,0.251178,1
86,17031,"COOK","IL",3524,90,1,0,1,0.257602,1
87,17031,"COOK","IL",3524,93,1,0,1,0.249875,1
88,17031,"COOK","IL",3524,92,1,0,1,0.255213,1
89,17031,"COOK","IL",3524,95,1,0,1,0.252196,1
90,17031,"COOK","IL",3524,94,1,0,1,0.257795,1
91,17031,"COOK","IL",3524,97,1,0,1,0.252155,1
92,17031,"COOK","IL",3524,96,1,0,1,0.259019,1
93,17031,"COOK","IL",3524,99,1,0,1,0.252453,1
94,17031,"COOK","IL",3524,98,1,0,1,0.259825,1
95,17031,"COOK","IL",3524,101,1,0,1,0.252436,1
96,17031,"COOK","IL",3524,100,1,0,1,0.260213,1
97,17031,"COOK","IL",3524,103,1,0,1,0.250655,1
98,17031,"COOK","IL",3524,102,1,0,1,0.258577,1
99,17031,"COOK","IL",3524,105,1,0,1,0.250638,1
100,17031,"COOK","IL",3524,104,1,0,1,0.256964,1
101,17031,"COOK","IL",3525,113,1,0,1,0.258218,1
102,17031,"COOK","IL",3525,112,1,0,1,0.251355,1
103,17031,"COOK","IL",3529,121,1,0,1,0.294953,1
104,17031,"COOK","IL",3529,120,1,0,1,0.250843,1
105,17031,"COOK","IL",3526,111,1,0,1,0.251605,1
106,17031,"COOK","IL",3526,110,1,0,1,0.251691,1
107,17031,"COOK","IL",3526,119,1,0,1,0.252453,1
108,17031,"COOK","IL",3526,118,1,0,1,0.252531,1
109,17031,"COOK","IL",3524,109,1,0,1,0.252829,1
110,17031,"COOK","IL",3524,108,1,0,1,0.252273,1
111,17031,"COOK","IL",3526,117,1,0,1,0.252602,1
112,17031,"COOK","IL",3526,116,1,0,1,0.252048,1
113,17031,"COOK","IL",3524,107,1,0,1,0.250056,1
114,17031,"COOK","IL",3524,106,1,0,1,0.253428,1
115,17031,"COOK","IL",3524,115,1,0,1,0.250056,1
116,17031,"COOK","IL",3524,114,1,0,1,0.250093,1
117,17031,"COOK","IL",3522,79,1,0,1,0.250901,1
118,17031,"COOK","IL",3522,78,1,0,1,0.255775,1
119,17031,"COOK","IL",3524,85,1,0,1,0.250898,1
120,17031,"COOK","IL",3522,84,1,0,1,0.256464,1
121,17031,"COOK","IL",3502,81,1,0,1,0.249929,1
122,17031,"COOK","IL",3502,80,1,0,1,0.250028,1
123,17031,"COOK","IL",3502,87,1,0,1,0.250069,1
