1700104,5,3,1,9
1700104,6,4,10,133
1700104,7,4,134,162
1700104,8,4,163,183
1700104,9,4,184,230
1700104,10,4,231,294
1700104,11,4,295,328
1700104,12,4,329,393
1700104,13,4,394,460
1700104,18,4,461,489
1700104,19,4,490,515
1700104,20,4,516,536
1700104,21,4,537,557
1700104,22,4,558,687
1700104,23,4,688,728
1700104,24,4,729,762
1700104,25,4,763,784
1700104,26,4,785,809
1700104,31,4,810,838
1700104,32,4,839,900
1700104,33,4,901,921
1700104,34,4,922,942
1700104,35,4,943,1010
1700104,36,4,1011,1035
1700104,37,4,1036,1069
1700104,38,4,1070,1091
1700104,39,4,1092,1116
1700104,44,4,1117,1145
1700104,45,4,1146,1207
1700104,46,4,1208,1228
1700104,47,4,1229,1249
1700104,48,4,1250,1317
1700104,49,4,1318,1342
1700104,50,4,1343,1376
1700104,51,4,1377,1398
1700104,52,4,1399,1423
1700104,57,3,1424,1443
1700104,58,4,1444,1567
1700104,59,4,1568,1596
1700104,60,4,1597,1617
1700104,61,3,1618,1630
1700104,62,4,1631,1694
1700104,63,4,1695,1728
1700104,64,4,1729,1793
1700104,65,4,1794,1860
1700104,70,4,1861,1889
1700104,71,4,1890,1915
1700104,72,4,1916,1936
1700104,73,4,1937,1957
1700104,74,4,1958,2087
1700104,75,4,2088,2128
1700104,76,4,2129,2162
1700104,77,4,2163,2184
1700104,78,4,2185,2209
1700104,83,4,2210,2238
1700104,84,4,2239,2300
1700104,85,4,2301,2321
1700104,86,4,2322,2342
1700104,87,4,2343,2410
1700104,88,4,2411,2435
1700104,89,4,2436,2469
1700104,90,4,2470,2491
1700104,91,4,2492,2516
1700104,96,4,2517,2545
1700104,97,4,2546,2607
1700104,98,4,2608,2628
1700104,99,4,2629,2649
1700104,100,4,2650,2717
1700104,101,4,2718,2742
1700104,102,4,2743,2776
1700104,103,4,2777,2798
1700104,104,4,2799,2823
1700104,109,3,2824,2847
1700104,110,4,2848,2971
1700104,111,4,2972,3000
1700104,112,4,3001,3021
1700104,113,3,3022,3060
1700104,114,4,3061,3124
1700104,115,4,3125,3158
1700104,116,4,3159,3223
1700104,117,4,3224,3290
1700104,122,4,3291,3319
1700104,123,4,3320,3345
1700104,124,4,3346,3366
1700104,125,4,3367,3387
1700104,126,3,3388,3396
1700104,127,4,3397,3437
1700104,128,4,3438,3471
1700104,129,4,3472,3493
1700104,130,4,3494,3518
1700104,135,4,3519,3547
1700104,136,4,3548,3609
1700104,137,4,3610,3630
1700104,138,4,3631,3651
1700104,139,4,3652,3719
1700104,140,4,3720,3744
1700104,141,4,3745,3778
1700104,142,4,3779,3800
1700104,143,4,3801,3825
1700104,148,4,3826,3854
1700104,149,4,3855,3916
1700104,150,4,3917,3937
1700104,151,4,3938,3958
1700104,152,4,3959,4026
1700104,153,4,4027,4051
1700104,154,4,4052,4085
1700104,155,4,4086,4107
1700104,156,4,4108,4132
1700104,161,3,4133,4142
1700104,162,4,4143,4266
1700104,163,4,4267,4295
1700104,164,4,4296,4316
1700104,165,3,4317,4402
1700104,166,4,4403,4466
1700104,167,4,4467,4500
1700104,168,3,4501,4509
1700104,169,4,4510,4576
1700104,174,4,4577,4605
1700104,175,4,4606,4631
1700104,176,4,4632,4652
1700104,177,4,4653,4673
1700104,178,3,4674,4683
1700104,179,4,4684,4724
1700104,180,4,4725,4758
1700104,181,4,4759,4780
1700104,182,4,4781,4805
1700104,187,4,4806,4834
1700104,188,4,4835,4896
1700104,189,4,4897,4917
1700104,190,4,4918,4938
1700104,191,3,4939,4958
1700104,192,4,4959,4983
1700104,193,4,4984,5017
1700104,194,4,5018,5039
1700104,195,4,5040,5064
1700104,200,4,5065,5093
1700104,201,4,5094,5155
1700104,202,4,5156,5176
1700104,203,4,5177,5197
1700104,204,4,5198,5423
1700104,205,4,5424,5448
1700104,206,4,5449,5482
1700104,207,4,5483,5504
1700104,208,4,5505,5529
1700104,213,3,5530,5545
1700104,214,4,5546,5669
1700104,215,4,5670,5698
1700104,216,4,5699,5719
1700104,217,4,5720,5766
1700104,218,4,5767,5830
1700104,219,4,5831,5864
1700104,220,4,5865,5929
1700104,221,4,5930,5996
1700104,226,4,5997,6025
1700104,227,4,6026,6051
1700104,228,4,6052,6072
1700104,229,4,6073,6093
1700104,230,4,6094,6223
1700104,231,4,6224,6264
1700104,232,4,6265,6298
1700104,233,4,6299,6320
1700104,234,4,6321,6345
1700104,239,4,6346,6374
1700104,240,4,6375,6436
1700104,241,4,6437,6457
1700104,242,4,6458,6478
1700104,243,4,6479,6546
1700104,244,4,6547,6571
1700104,245,4,6572,6605
1700104,246,4,6606,6627
1700104,247,4,6628,6652
1700104,252,4,6653,6681
1700104,253,4,6682,6743
1700104,254,4,6744,6764
1700104,255,4,6765,6785
1700104,256,4,6786,6853
1700104,257,4,6854,6878
1700104,258,4,6879,6912
1700104,259,4,6913,6934
1700104,260,4,6935,6959
1700104,265,3,6960,6990
1700104,266,4,6991,7114
1700104,267,4,7115,7143
1700104,268,4,7144,7164
1700104,269,3,7165,7184
1700104,270,3,7185,7191
1700104,271,4,7192,7225
1700104,272,4,7226,7290
1700104,273,4,7291,7357
1700104,278,4,7358,7386
1700104,279,4,7387,7412
1700104,280,4,7413,7433
1700104,281,4,7434,7454
1700104,282,4,7455,7584
1700104,283,4,7585,7625
1700104,284,4,7626,7659
1700104,285,4,7660,7681
1700104,286,4,7682,7706
1700104,291,4,7707,7735
1700104,292,4,7736,7797
1700104,293,4,7798,7818
1700104,294,4,7819,7839
1700104,295,4,7840,7907
1700104,296,4,7908,7932
1700104,297,4,7933,7966
1700104,298,4,7967,7988
1700104,299,4,7989,8013
1700104,304,4,8014,8042
1700104,305,4,8043,8104
1700104,306,4,8105,8125
1700104,307,4,8126,8146
1700104,308,4,8147,8214
1700104,309,4,8215,8239
1700104,310,4,8240,8273
1700104,311,4,8274,8295
1700104,312,4,8296,8320
1700104,317,3,8321,8352
1700104,318,3,8353,8367
1700104,319,4,8368,8396
1700104,320,4,8397,8417
1700104,321,3,8418,8482
1700104,322,3,8483,8490
1700104,323,4,8491,8524
1700104,324,3,8525,8534
1700104,325,3,8535,8545
1700104,330,4,8546,8574
1700104,331,4,8575,8600
1700104,332,4,8601,8621
1700104,333,4,8622,8642
1700104,334,3,8643,8661
1700104,335,3,8662,8668
1700104,336,4,8669,8702
1700104,337,4,8703,8724
1700104,338,4,8725,8749
1700104,343,4,8750,8778
1700104,344,3,8779,8785
1700104,345,4,8786,8806
1700104,346,4,8807,8827
1700104,347,3,8828,8862
1700104,348,4,8863,8887
1700104,349,4,8888,8921
1700104,350,4,8922,8943
1700104,351,4,8944,8968
1700104,356,4,8969,8997
1700104,357,4,8998,9059
1700104,358,4,9060,9080
1700104,359,4,9081,9101
1700104,360,3,9102,9113
1700104,361,4,9114,9138
1700104,362,4,9139,9172
1700104,363,4,9173,9194
1700104,364,4,9195,9219
1700104,369,3,9220,9249
1700104,370,3,9250,9276
1700104,371,3,9277,9286
1700104,372,4,9287,9307
1700104,373,3,9308,9507
1700104,374,3,9508,9538
1700104,375,3,9539,9546
1700104,376,3,9547,9570
1700104,377,3,9571,9605
1700104,382,4,9606,9634
1700104,383,3,9635,9647
1700104,384,4,9648,9668
1700104,385,4,9669,9689
1700104,386,3,9690,9775
1700104,387,3,9776,9804
1700104,388,4,9805,9838
1700104,389,3,9839,9846
1700104,390,3,9847,9857
1700104,395,4,9858,9886
1700104,396,3,9887,9911
1700104,397,4,9912,9932
1700104,398,4,9933,9953
1700104,399,3,9954,10101
1700104,400,3,10102,10110
1700104,401,4,10111,10144
1700104,402,4,10145,10166
1700104,403,4,10167,10191
1700104,408,4,10192,10220
1700104,409,3,10221,10231
1700104,410,4,10232,10252
1700104,411,4,10253,10273
1700104,412,3,10274,10327
1700104,413,4,10328,10352
1700104,414,4,10353,10386
1700104,415,4,10387,10408
1700104,416,4,10409,10433
1700104,421,3,10434,10441
1700104,422,4,10442,10565
1700104,423,4,10566,10594
1700104,424,4,10595,10615
1700104,425,4,10616,10662
1700104,426,4,10663,10726
1700104,427,4,10727,10760
1700104,428,4,10761,10825
1700104,429,4,10826,10892
1700104,434,4,10893,10921
1700104,435,4,10922,10947
1700104,436,4,10948,10968
1700104,437,4,10969,10989
1700104,438,4,10990,11119
1700104,439,4,11120,11160
1700104,440,4,11161,11194
1700104,441,4,11195,11216
1700104,442,4,11217,11241
1700104,447,4,11242,11270
1700104,448,4,11271,11332
1700104,449,4,11333,11353
1700104,450,4,11354,11374
1700104,451,4,11375,11442
1700104,452,4,11443,11467
1700104,453,4,11468,11501
1700104,454,4,11502,11523
1700104,455,4,11524,11548
1700104,460,4,11549,11577
1700104,461,4,11578,11639
1700104,462,4,11640,11660
1700104,463,4,11661,11681
1700104,464,4,11682,11749
1700104,465,4,11750,11774
1700104,466,4,11775,11808
1700104,467,4,11809,11830
1700104,468,4,11831,11855
1700104,473,3,11856,11863
1700104,474,4,11864,11987
1700104,475,4,11988,12016
1700104,476,4,12017,12037
1700104,477,3,12038,12045
1700104,478,4,12046,12109
1700104,479,4,12110,12143
1700104,480,4,12144,12208
1700104,481,4,12209,12275
1700104,486,4,12276,12304
1700104,487,4,12305,12330
1700104,488,4,12331,12351
1700104,489,4,12352,12372
1700104,490,4,12373,12502
1700104,491,4,12503,12543
1700104,492,4,12544,12577
1700104,493,4,12578,12599
1700104,494,4,12600,12624
1700104,499,4,12625,12653
1700104,500,4,12654,12715
1700104,501,4,12716,12736
1700104,502,4,12737,12757
1700104,503,4,12758,12825
1700104,504,4,12826,12850
1700104,505,4,12851,12884
1700104,506,4,12885,12906
1700104,507,4,12907,12931
1700104,512,4,12932,12960
1700104,513,4,12961,13022
1700104,514,4,13023,13043
1700104,515,4,13044,13064
1700104,516,4,13065,13132
1700104,517,4,13133,13157
1700104,518,4,13158,13191
1700104,519,4,13192,13213
1700104,520,4,13214,13238
1700104,525,3,13239,13250
1700104,526,3,13251,13269
1700104,527,4,13270,13298
1700104,528,4,13299,13319
1700104,529,3,13320,13331
1700104,530,4,13332,13395
1700104,531,4,13396,13429
1700104,532,4,13430,13494
1700104,533,4,13495,13561
1700104,538,4,13562,13590
1700104,539,4,13591,13616
1700104,540,4,13617,13637
1700104,541,4,13638,13658
1700104,542,4,13659,13788
1700104,543,4,13789,13829
1700104,544,4,13830,13863
1700104,545,4,13864,13885
1700104,546,4,13886,13910
1700104,551,4,13911,13939
1700104,552,4,13940,14001
1700104,553,4,14002,14022
1700104,554,4,14023,14043
1700104,555,4,14044,14111
1700104,556,4,14112,14136
1700104,557,4,14137,14170
1700104,558,4,14171,14192
1700104,559,4,14193,14217
1700104,564,4,14218,14246
1700104,565,4,14247,14308
1700104,566,4,14309,14329
1700104,567,4,14330,14350
1700104,568,4,14351,14418
1700104,569,4,14419,14443
1700104,570,4,14444,14477
1700104,571,4,14478,14499
1700104,572,4,14500,14524
1700104,577,4,14525,14569
1700104,578,3,14570,14599
1700104,579,4,14600,14628
1700104,580,4,14629,14649
1700104,581,3,14650,14684
1700104,582,4,14685,14748
1700104,583,4,14749,14782
1700104,584,3,14783,14790
1700104,585,4,14791,14857
1700104,590,4,14858,14886
1700104,591,4,14887,14912
1700104,592,4,14913,14933
1700104,593,4,14934,14954
1700104,594,4,14955,15084
1700104,595,4,15085,15125
1700104,596,4,15126,15159
1700104,597,4,15160,15181
1700104,598,4,15182,15206
1700104,603,4,15207,15235
